game_id,season,week,home_team,away_team,provider,spread_home,over_under,openingSpread,formattedSpread
401117537,2019,10,Hawai'i,Fresno State,consensus,-2.0,66.5,,Hawai'i -2
401117537,2019,10,Hawai'i,Fresno State,Caesars,-1.5,66.5,,Hawai'i -1.5
401121960,2019,10,App State,Georgia Southern,Bovada,-14.0,41.5,,App State -14.0
401121960,2019,10,App State,Georgia Southern,teamrankings,-15.0,44.5,,App State -15
401121960,2019,10,App State,Georgia Southern,numberfire,-14.5,42.0,,App State -14.5
401121960,2019,10,App State,Georgia Southern,consensus,-13.5,41.5,,App State -13.5
401121960,2019,10,App State,Georgia Southern,Caesars,-13.5,42.0,,App State -13.5
401112080,2019,10,Baylor,West Virginia,Bovada,-18.0,57.0,,Baylor -18.0
401112080,2019,10,Baylor,West Virginia,teamrankings,-19.0,57.0,,Baylor -19
401112080,2019,10,Baylor,West Virginia,numberfire,-18.5,57.0,,Baylor -18.5
401112080,2019,10,Baylor,West Virginia,consensus,-18.0,56.5,,Baylor -18
401112080,2019,10,Baylor,West Virginia,Caesars,-17.5,56.5,,Baylor -17.5
401117898,2019,10,Tulane,Tulsa,Bovada,-10.5,59.5,,Tulane -10.5
401117898,2019,10,Tulane,Tulsa,teamrankings,-10.0,59.5,,Tulane -10
401117898,2019,10,Tulane,Tulsa,numberfire,-10.0,59.5,,Tulane -10
401117898,2019,10,Tulane,Tulsa,consensus,-10.0,59.5,,Tulane -10
401117898,2019,10,Tulane,Tulsa,Caesars,-10.0,59.5,,Tulane -10
401114300,2019,10,Florida International,Old Dominion,Bovada,-18.0,47.5,,Florida International -18.0
401114300,2019,10,Florida International,Old Dominion,teamrankings,-17.5,47.5,,Florida International -17.5
401114300,2019,10,Florida International,Old Dominion,numberfire,-17.5,47.0,,Florida International -17.5
401114300,2019,10,Florida International,Old Dominion,consensus,-17.5,47.0,,Florida International -17.5
401114300,2019,10,Florida International,Old Dominion,Caesars,-17.5,47.5,,Florida International -17.5
401110837,2019,10,Auburn,Ole Miss,Bovada,-18.0,53.0,,Auburn -18.0
401110837,2019,10,Auburn,Ole Miss,teamrankings,-17.0,53.5,,Auburn -17
401110837,2019,10,Auburn,Ole Miss,numberfire,-17.5,53.5,,Auburn -17.5
401110837,2019,10,Auburn,Ole Miss,consensus,-17.5,53.5,,Auburn -17.5
401110837,2019,10,Auburn,Ole Miss,Caesars,-17.5,53.5,,Auburn -17.5
401114352,2019,10,Massachusetts,Liberty,Bovada,24.0,72.0,,Liberty -24.0
401114352,2019,10,Massachusetts,Liberty,teamrankings,23.5,72.0,,Liberty -23.5
401114352,2019,10,Massachusetts,Liberty,numberfire,23.5,71.5,,Liberty -23.5
401114352,2019,10,Massachusetts,Liberty,consensus,24.0,71.5,,Liberty -24
401114352,2019,10,Massachusetts,Liberty,Caesars,24.0,72.5,,Liberty -24
401121961,2019,10,UL Monroe,Arkansas State,Bovada,0.0,69.5,,Arkansas State -0.0
401121961,2019,10,UL Monroe,Arkansas State,teamrankings,1.0,69.0,,Arkansas State -1
401121961,2019,10,UL Monroe,Arkansas State,numberfire,1.0,69.5,,Arkansas State -1
401121961,2019,10,UL Monroe,Arkansas State,consensus,1.0,69.5,,Arkansas State -1
401121961,2019,10,UL Monroe,Arkansas State,Caesars,0.0,68.0,,Arkansas State -0
401135260,2019,1,Charlotte,Buffalo,teamrankings,7.0,52.5,,Buffalo -7
401135260,2019,1,Charlotte,Buffalo,numberfire,7.0,51.0,,Buffalo -7
401135260,2019,1,Charlotte,Buffalo,consensus,7.0,51.5,,Buffalo -7
401135260,2019,1,Charlotte,Buffalo,Caesars,7.0,51.5,,Buffalo -7
401135260,2019,1,Charlotte,Buffalo,Bovada,7.0,52.0,,Buffalo -7.0
401110732,2019,1,Vanderbilt,Georgia,teamrankings,22.0,56.5,,Georgia -22
401110732,2019,1,Vanderbilt,Georgia,numberfire,22.0,58.0,,Georgia -22
401110732,2019,1,Vanderbilt,Georgia,consensus,23.5,56.5,,Georgia -23.5
401110732,2019,1,Vanderbilt,Georgia,Caesars,23.0,56.5,,Georgia -23
401114254,2019,2,Akron,UAB,teamrankings,8.0,46.5,,UAB -8
401114254,2019,2,Akron,UAB,numberfire,7.5,45.5,,UAB -7.5
401114254,2019,2,Akron,UAB,consensus,7.5,46.5,,UAB -7.5
401114254,2019,2,Akron,UAB,Caesars,7.0,46.5,,UAB -7
401121973,2019,13,App State,Texas State,teamrankings,-28.0,51.0,,App State -28
401121973,2019,13,App State,Texas State,numberfire,-28.5,49.0,,App State -28.5
401121973,2019,13,App State,Texas State,consensus,-28.0,50.0,,App State -28
401121973,2019,13,App State,Texas State,Caesars,-28.5,49.0,,App State -28.5
401121973,2019,13,App State,Texas State,Bovada,-29.0,50.0,,App State -29.0
401119309,2019,13,Kent State,Ball State,teamrankings,3.0,67.5,,Ball State -3
401119309,2019,13,Kent State,Ball State,numberfire,3.0,67.5,,Ball State -3
401119309,2019,13,Kent State,Ball State,consensus,3.0,67.5,,Ball State -3
401119309,2019,13,Kent State,Ball State,Caesars,3.0,67.5,,Ball State -3
401119309,2019,13,Kent State,Ball State,Bovada,3.5,67.0,,Ball State -3.5
401121976,2019,13,Georgia State,South Alabama,teamrankings,-9.5,57.0,,Georgia State -9.5
401121976,2019,13,Georgia State,South Alabama,numberfire,-9.0,56.5,,Georgia State -9
401121976,2019,13,Georgia State,South Alabama,consensus,-9.0,57.0,,Georgia State -9
401121976,2019,13,Georgia State,South Alabama,Caesars,-8.5,57.5,,Georgia State -8.5
401121976,2019,13,Georgia State,South Alabama,Bovada,-9.0,57.0,,Georgia State -9.0
401114319,2019,13,New Mexico State,UTEP,teamrankings,-8.0,56.0,,New Mexico State -8
401114319,2019,13,New Mexico State,UTEP,numberfire,-7.0,55.0,,New Mexico State -7
401114319,2019,13,New Mexico State,UTEP,consensus,-7.0,55.5,,New Mexico State -7
401114319,2019,13,New Mexico State,UTEP,Caesars,-7.0,56.5,,New Mexico State -7
401114319,2019,13,New Mexico State,UTEP,Bovada,-7.0,55.0,,New Mexico State -7.0
401121977,2019,13,Louisiana,Troy,teamrankings,-13.0,74.5,,Louisiana -13
401121977,2019,13,Louisiana,Troy,numberfire,-11.5,74.0,,Louisiana -11.5
401121977,2019,13,Louisiana,Troy,consensus,-12.5,74.0,,Louisiana -12.5
401121977,2019,13,Louisiana,Troy,Caesars,-12.0,74.0,,Louisiana -12
401121977,2019,13,Louisiana,Troy,Bovada,-12.5,74.0,,Louisiana -12.5
401114191,2019,13,Colorado,Washington,teamrankings,14.0,53.5,,Washington -14
401114191,2019,13,Colorado,Washington,numberfire,14.0,53.0,,Washington -14
401114191,2019,13,Colorado,Washington,consensus,14.0,53.0,,Washington -14
401114191,2019,13,Colorado,Washington,Caesars,14.0,53.0,,Washington -14
401114191,2019,13,Colorado,Washington,Bovada,14.0,53.0,,Washington -14.0
401110858,2019,13,Kentucky,UT Martin,consensus,-30.5,43.5,,Kentucky -30.5
401110862,2019,13,Vanderbilt,East Tennessee State,consensus,-20.5,42.5,,Vanderbilt -20.5
401119310,2019,14,Akron,Ohio,teamrankings,27.5,52.5,,Ohio -27.5
401119310,2019,14,Akron,Ohio,numberfire,27.5,53.0,,Ohio -27.5
401119310,2019,14,Akron,Ohio,consensus,27.5,53.0,,Ohio -27.5
