game_id,season,week,date,home_team,away_team,home_points,away_points,status
401282794,2021,13,2021-11-27 21:00:00+00:00,Minnesota,Wisconsin,23.0,13.0,<na>
401328666,2021,13,2021-11-27 22:00:00+00:00,Grambling,Southern,29.0,26.0,<na>
401389037,2021,13,2021-11-27 23:00:00+00:00,South Dakota,Southern Illinois,10.0,22.0,<na>
401389034,2021,13,2021-11-28 00:00:00+00:00,SE Louisiana,Florida A&M,38.0,14.0,<na>
401282270,2021,13,2021-11-28 00:00:00+00:00,Florida Atlantic,Middle Tennessee,17.0,27.0,<na>
401282150,2021,13,2021-11-28 00:00:00+00:00,LSU,Texas A&M,27.0,24.0,<na>
401287950,2021,13,2021-11-28 00:00:00+00:00,Kansas,West Virginia,28.0,34.0,<na>
401282702,2021,13,2021-11-28 00:30:00+00:00,Syracuse,Pittsburgh,14.0,31.0,<na>
401282149,2021,13,2021-11-28 00:30:00+00:00,Louisville,Kentucky,21.0,52.0,<na>
401287951,2021,13,2021-11-28 00:30:00+00:00,Oklahoma State,Oklahoma,37.0,33.0,<na>
401301053,2021,13,2021-11-28 00:30:00+00:00,Memphis,Tulane,33.0,28.0,<na>
401282152,2021,13,2021-11-28 00:30:00+00:00,South Carolina,Clemson,0.0,30.0,<na>
401282711,2021,13,2021-11-28 01:00:00+00:00,Stanford,Notre Dame,14.0,45.0,<na>
401310754,2021,13,2021-11-28 02:00:00+00:00,Colorado State,Nevada,10.0,52.0,<na>
401309910,2021,13,2021-11-28 03:30:00+00:00,USC,BYU,31.0,35.0,<na>
401309907,2021,13,2021-11-28 03:30:00+00:00,UCLA,California,42.0,14.0,<na>
401389821,2021,14,2021-12-04 00:00:00+00:00,Villanova,Holy Cross,21.0,16.0,<na>
401282156,2021,14,2021-12-04 00:00:00+00:00,UTSA,Western Kentucky,49.0,41.0,<na>
401331159,2021,14,2021-12-04 01:00:00+00:00,Utah,Oregon,38.0,10.0,<na>
401389822,2021,14,2021-12-04 02:00:00+00:00,Montana,Eastern Washington,57.0,41.0,<na>
401287953,2021,14,2021-12-04 17:00:00+00:00,Oklahoma State,Baylor,16.0,21.0,<na>
401331160,2021,14,2021-12-04 17:00:00+00:00,Northern Illinois,Kent State,41.0,23.0,<na>
401389824,2021,14,2021-12-04 17:05:00+00:00,Kutztown University,Shepherd,28.0,30.0,<na>
401389825,2021,14,2021-12-04 18:00:00+00:00,Valdosta State,Bowie State,41.0,17.0,<na>
401389826,2021,14,2021-12-04 18:00:00+00:00,Ferris State,Northwest Missouri St,41.0,20.0,<na>
401389820,2021,14,2021-12-04 19:00:00+00:00,East Tennessee State,Kennesaw State,32.0,31.0,<na>
401389827,2021,14,2021-12-04 19:05:00+00:00,Colorado School Of Mines,Angelo State,34.0,26.0,<na>
401389818,2021,14,2021-12-04 20:00:00+00:00,Sam Houston,Incarnate Word,49.0,42.0,<na>
401310676,2021,14,2021-12-04 20:00:00+00:00,San Diego State,Utah State,13.0,46.0,<na>
401389850,2021,14,2021-12-04 20:30:00+00:00,North Dakota State,Southern Illinois,38.0,7.0,<na>
401331161,2021,14,2021-12-04 20:30:00+00:00,Louisiana,App State,24.0,16.0,<na>
401282154,2021,14,2021-12-04 21:00:00+00:00,Alabama,Georgia,41.0,24.0,<na>
401331162,2021,14,2021-12-04 21:00:00+00:00,Cincinnati,Houston,35.0,20.0,<na>
401389819,2021,14,2021-12-04 21:00:00+00:00,Montana State,UT Martin,26.0,7.0,<na>
401388990,2021,14,2021-12-04 21:10:00+00:00,Jackson State,Prairie View A&M,27.0,10.0,<na>
401331447,2021,14,2021-12-05 01:00:00+00:00,Iowa,Michigan,3.0,42.0,<na>
401331163,2021,14,2021-12-05 01:00:00+00:00,Wake Forest,Pittsburgh,21.0,45.0,<na>
401389823,2021,14,2021-12-05 02:00:00+00:00,Sacramento State,South Dakota State,19.0,24.0,<na>
401387250,2021,14,2021-12-05 04:00:00+00:00,California,USC,24.0,14.0,<na>
401391050,2021,15,2021-12-11 17:00:00+00:00,Valdosta State,Colorado School Of Mines,34.0,31.0,<na>
401391131,2021,15,2021-12-11 17:00:00+00:00,North Dakota State,East Tennessee State,27.0,3.0,<na>
401391133,2021,15,2021-12-11 19:00:00+00:00,Villanova,South Dakota State,21.0,35.0,<na>
401301056,2021,15,2021-12-11 20:00:00+00:00,Army,Navy,13.0,17.0,<na>
401391051,2021,15,2021-12-11 20:30:00+00:00,Ferris State,Shepherd,55.0,7.0,<na>
401391132,2021,15,2021-12-12 01:30:00+00:00,Sam Houston,Montana State,19.0,42.0,<na>
401426532,2022,1,2022-08-27 16:00:00+00:00,Western Kentucky,Austin Peay,38.0,27.0,<na>
401405059,2022,1,2022-08-27 16:30:00+00:00,Northwestern,Nebraska,31.0,28.0,<na>
401439512,2022,1,2022-08-27 19:00:00+00:00,Florida Memorial University,Edward Waters,39.0,34.0,<na>
401413256,2022,1,2022-08-27 19:30:00+00:00,UNLV,Idaho State,52.0,21.0,<na>
401413213,2022,1,2022-08-27 19:30:00+00:00,Jacksonville State,Stephen F. Austin,42.0,17.0,<na>
401405058,2022,1,2022-08-27 20:00:00+00:00,Illinois,Wyoming,38.0,6.0,<na>
401404146,2022,1,2022-08-27 20:00:00+00:00,Utah State,UConn,31.0,20.0,<na>
401411090,2022,1,2022-08-27 21:00:00+00:00,Florida State,Duquesne,47.0,7.0,<na>
401426530,2022,1,2022-08-27 23:00:00+00:00,Florida Atlantic,Charlotte,43.0,13.0,<na>
401422922,2022,1,2022-08-27 23:00:00+00:00,Mercer,Morehead State,63.0,13.0,<na>
401423448,2022,1,2022-08-27 23:00:00+00:00,Alabama State,Howard,23.0,13.0,<na>
401411091,2022,1,2022-08-28 00:15:00+00:00,North Carolina,Florida A&M,56.0,24.0,<na>
401426531,2022,1,2022-08-28 01:00:00+00:00,UTEP,North Texas,13.0,31.0,<na>
401409235,2022,1,2022-08-28 02:00:00+00:00,New Mexico State,Nevada,12.0,23.0,<na>
401403853,2022,1,2022-08-28 02:30:00+00:00,Hawai'i,Vanderbilt,10.0,63.0,<na>
401437007,2022,1,2022-09-01 18:00:00+00:00,New Mexico Highlands,Eastern New Mexico,18.0,34.0,<na>
401433043,2022,1,2022-09-01 21:30:00+00:00,Southern Connecticut State,Shepherd,7.0,48.0,<na>
401432134,2022,1,2022-09-01 22:00:00+00:00,Clarion,West Liberty,14.0,21.0,<na>
401431542,2022,1,2022-09-01 22:00:00+00:00,Michigan Tech,Wisconsin-Platteville,23.0,13.0,<na>
401431561,2022,1,2022-09-01 22:00:00+00:00,Saginaw Valley State,West Virginia Wesleyan,72.0,0.0,<na>
401431571,2022,1,2022-09-01 22:00:00+00:00,Ashland,Notre Dame College,31.0,14.0,<na>
401421137,2022,1,2022-09-01 22:00:00+00:00,Campbell,The Citadel,29.0,10.0,<na>
401430722,2022,1,2022-09-01 22:00:00+00:00,Greeneville,St. Augustine's,70.0,13.0,<na>
401431978,2022,1,2022-09-01 22:00:00+00:00,Chowan,Wilson,3.0,17.0,<na>
401430716,2022,1,2022-09-01 22:00:00+00:00,Bluefield State,Johnson C Smith,35.0,34.0,<na>
401428480,2022,1,2022-09-01 22:00:00+00:00,Wagner,Fordham,31.0,48.0,<na>
401416568,2022,1,2022-09-01 22:00:00+00:00,Akron,St. Francis (PA),30.0,23.0,<na>
401418776,2022,1,2022-09-01 22:00:00+00:00,Indiana State,North Alabama,17.0,14.0,<na>
401432987,2022,1,2022-09-01 22:30:00+00:00,PennWest California,Fairmont State,35.0,15.0,<na>
401438595,2022,1,2022-09-01 23:00:00+00:00,Gannon,University Of Charleston (WV),47.0,13.0,<na>
401424402,2022,1,2022-09-01 23:00:00+00:00,New Hampshire,Monmouth,31.0,21.0,<na>
401432239,2022,1,2022-09-01 23:00:00+00:00,Gardner-Webb,Limestone,56.0,21.0,<na>
401424414,2022,1,2022-09-01 23:00:00+00:00,Stony Brook,Rhode Island,14.0,35.0,<na>
401438660,2022,1,2022-09-01 23:00:00+00:00,Lakeland,Illinois College,20.0,38.0,<na>
401431214,2022,1,2022-09-01 23:00:00+00:00,Trine University,Anderson (IN),38.0,0.0,<na>
401430986,2022,1,2022-09-01 23:00:00+00:00,Millsaps,Belhaven,21.0,49.0,<na>
401432403,2022,1,2022-09-01 23:00:00+00:00,Minnesota Duluth,Southwest Minnesota State,31.0,21.0,<na>
401432412,2022,1,2022-09-01 23:00:00+00:00,Minnesota State Moorhead,Sioux Falls,14.0,27.0,<na>
401455581,2022,1,2022-09-01 23:00:00+00:00,Pace,East Stroudsburg University,31.0,16.0,<na>
401432119,2022,1,2022-09-01 23:00:00+00:00,Frostburg State,American International,21.0,7.0,<na>
401431408,2022,1,2022-09-01 23:00:00+00:00,East Central (OK),Harding University,12.0,29.0,<na>
401431465,2022,1,2022-09-01 23:00:00+00:00,Oklahoma Baptist,Ouachita Baptist,32.0,42.0,<na>
401431472,2022,1,2022-09-01 23:00:00+00:00,Southeastern Oklahoma State,Arkansas Tech,41.0,34.0,<na>
401431484,2022,1,2022-09-01 23:00:00+00:00,Southern Nazarene,Arkansas-Monticello,26.0,40.0,<na>
401431499,2022,1,2022-09-01 23:00:00+00:00,Northern Michigan,McKendree,24.0,31.0,<na>
401431517,2022,1,2022-09-01 23:00:00+00:00,Quincy,Glenville State,15.0,44.0,<na>
401431531,2022,1,2022-09-01 23:00:00+00:00,Grand Valley State University,Colorado School Of Mines,25.0,22.0,<na>
401431936,2022,1,2022-09-01 23:00:00+00:00,Washburn,Lincoln (MO),45.0,3.0,<na>
401432383,2022,1,2022-09-01 23:00:00+00:00,St. Anselm,Millersville,28.0,10.0,<na>
401438604,2022,1,2022-09-01 23:00:00+00:00,UVA Wise,Ferrum,41.0,9.0,<na>
401432429,2022,1,2022-09-01 23:00:00+00:00,Northern State,Upper Iowa University,30.0,0.0,<na>
401432392,2022,1,2022-09-01 23:00:00+00:00,Bemidji State,Minnesota State Mankato,34.0,37.0,<na>
401421156,2022,1,2022-09-01 23:00:00+00:00,Furman,North Greenville,52.0,0.0,<na>
401431849,2022,1,2022-09-01 23:00:00+00:00,Valdosta State,Keiser University,36.0,21.0,<na>
401426533,2022,1,2022-09-01 23:00:00+00:00,Florida International,Bryant,38.0,37.0,<na>
401416569,2022,1,2022-09-01 23:00:00+00:00,Oklahoma State,Central Michigan,58.0,44.0,<na>
401411092,2022,1,2022-09-01 23:00:00+00:00,Pittsburgh,West Virginia,38.0,31.0,<na>
401403864,2022,1,2022-09-01 23:00:00+00:00,Tennessee,Ball State,59.0,10.0,<na>
401415610,2022,1,2022-09-01 23:00:00+00:00,UCF,South Carolina State,56.0,10.0,<na>
401431479,2022,1,2022-09-01 23:00:00+00:00,Southern Arkansas,Northwestern Oklahoma State,62.0,31.0,<na>
401431509,2022,1,2022-09-01 23:00:00+00:00,Missouri S&T,South Dakota Mines,20.0,43.0,<na>
401432152,2022,1,2022-09-01 23:00:00+00:00,Wheeling,Seton Hill,25.0,11.0,<na>
401430702,2022,1,2022-09-01 23:00:00+00:00,Virginia Union,Virginia University Of Lynchburg,77.0,0.0,<na>
401441990,2022,1,2022-09-01 23:00:00+00:00,Toledo,Long Island University,37.0,0.0,<na>
401418645,2022,1,2022-09-01 23:00:00+00:00,Samford,Kennesaw State,27.0,17.0,<na>
401420840,2022,1,2022-09-01 23:30:00+00:00,UT Martin,Western Illinois,42.0,25.0,<na>
401431591,2022,1,2022-09-01 23:30:00+00:00,Ferris State,Central Washington,36.0,20.0,<na>
401411093,2022,1,2022-09-01 23:30:00+00:00,Wake Forest,VMI,44.0,10.0,<na>
401432421,2022,1,2022-09-01 23:30:00+00:00,Concordia University St Paul,Augustana University (SD),14.0,28.0,<na>
401425510,2022,1,2022-09-01 23:30:00+00:00,East Tennessee State,Mars Hill,44.0,7.0,<na>
401431915,2022,1,2022-09-02 00:00:00+00:00,Pittsburg St,Central Missouri,21.0,10.0,<na>
401431945,2022,1,2022-09-02 00:00:00+00:00,Missouri Southern State,Nebraska-Kearney,7.0,24.0,<na>
401432370,2022,1,2022-09-02 00:00:00+00:00,Missouri Western,Central Oklahoma,35.0,0.0,<na>
401432372,2022,1,2022-09-02 00:00:00+00:00,Emporia State University,Northeastern State,42.0,17.0,<na>
401431886,2022,1,2022-09-02 00:00:00+00:00,Angelo State,Chadron St,35.0,0.0,<na>
401418782,2022,1,2022-09-02 00:00:00+00:00,Abilene Christian,Lamar,28.0,14.0,<na>
401420806,2022,1,2022-09-02 00:00:00+00:00,Central Arkansas,Missouri State,14.0,27.0,<na>
401431457,2022,1,2022-09-02 00:00:00+00:00,Henderson State,Southwestern Oklahoma State,30.0,13.0,<na>
401431926,2022,1,2022-09-02 00:00:00+00:00,Northwest Missouri St,Fort Hays State,33.0,19.0,<na>
401433087,2022,1,2022-09-02 00:00:00+00:00,William Jewell,Colorado Mesa,14.0,37.0,<na>
401405064,2022,1,2022-09-02 00:00:00+00:00,Purdue,Penn State,31.0,35.0,<na>
401420880,2022,1,2022-09-02 00:00:00+00:00,Tarleton State,Mississippi Valley State,29.0,13.0,<na>
401426534,2022,1,2022-09-02 00:00:00+00:00,UAB,Alabama A&M,59.0,0.0,<na>
401426537,2022,1,2022-09-02 00:00:00+00:00,Missouri,Louisiana Tech,52.0,24.0,<na>
401416592,2022,1,2022-09-02 00:00:00+00:00,Northern Illinois,Eastern Illinois,34.0,27.0,<na>
401433070,2022,1,2022-09-02 00:00:00+00:00,Dickinson State University,Black Hills State,2.0,17.0,<na>
401420877,2022,1,2022-09-02 00:00:00+00:00,Southern Utah,St. Thomas (MN),44.0,13.0,<na>
401421125,2022,1,2022-09-02 00:00:00+00:00,East Texas A&M,Lincoln (CA),52.0,7.0,<na>
401431610,2022,1,2022-09-02 00:00:00+00:00,Weber State,Western Oregon,41.0,5.0,<na>
401405060,2022,1,2022-09-02 01:00:00+00:00,Minnesota,New Mexico State,38.0,0.0,<na>
401403965,2022,1,2022-09-02 02:00:00+00:00,Arizona State,Northern Arizona,40.0,3.0,<na>
401413224,2022,1,2022-09-02 02:30:00+00:00,Fresno State,Cal Poly,35.0,7.0,<na>
401415213,2022,1,2022-09-02 02:30:00+00:00,San José State,Portland State,21.0,17.0,<na>
401424415,2022,1,2022-09-02 22:00:00+00:00,Villanova,Lehigh,45.0,17.0,<na>
401450192,2022,1,2022-09-02 22:00:00+00:00,Salisbury,Albright,49.0,0.0,<na>
401433057,2022,1,2022-09-02 22:00:00+00:00,West Chester,Bentley,17.0,16.0,<na>
401431040,2022,1,2022-09-02 22:30:00+00:00,Curry College,MIT,20.0,34.0,<na>
401432654,2022,1,2022-09-02 23:00:00+00:00,Carnegie Mellon,Whitworth,35.0,17.0,<na>
401416590,2022,1,2022-09-02 23:00:00+00:00,Eastern Michigan,Eastern Kentucky,42.0,34.0,<na>
401426535,2022,1,2022-09-02 23:00:00+00:00,Charlotte,William & Mary,24.0,41.0,<na>
401439539,2022,1,2022-09-02 23:00:00+00:00,Springfield,Western New England,42.0,14.0,<na>
401436997,2022,1,2022-09-02 23:00:00+00:00,Franklin & Marshall,Lebanon Valley,26.0,7.0,<na>
401435140,2022,1,2022-09-02 23:00:00+00:00,Merchant Marine Academy,FDU-Florham,7.0,17.0,<na>
401438649,2022,1,2022-09-02 23:00:00+00:00,Fitchburg State,Dean College,33.0,28.0,<na>
401431107,2022,1,2022-09-02 23:00:00+00:00,Hobart College,Alfred University,36.0,6.0,<na>
401450139,2022,1,2022-09-02 23:00:00+00:00,Reading,Ursinus,27.0,59.0,<na>
401439542,2022,1,2022-09-02 23:00:00+00:00,Worcester St,Worcester Polytechnic Institute,21.0,58.0,<na>
401416591,2022,1,2022-09-02 23:00:00+00:00,Michigan State,Western Michigan,35.0,13.0,<na>
401426330,2022,1,2022-09-02 23:00:00+00:00,Old Dominion,Virginia Tech,20.0,17.0,<na>
401438606,2022,1,2022-09-02 23:00:00+00:00,Westfield State,Nichols College,29.0,30.0,<na>
401435072,2022,1,2022-09-02 23:00:00+00:00,Merrimack,Holy Cross,17.0,31.0,<na>
401411094,2022,1,2022-09-02 23:30:00+00:00,Duke,Temple,30.0,0.0,<na>
401405061,2022,1,2022-09-03 00:00:00+00:00,Indiana,Illinois,23.0,20.0,<na>
401404052,2022,1,2022-09-03 00:00:00+00:00,Kansas,Tennessee Tech,56.0,10.0,<na>
401403966,2022,1,2022-09-03 02:00:00+00:00,Colorado,TCU,13.0,38.0,<na>
401439546,2022,1,2022-09-03 16:00:00+00:00,Greensboro College,Guilford College,48.0,37.0,<na>
401422975,2022,1,2022-09-03 16:00:00+00:00,Charleston Southern,Western Carolina,38.0,52.0,<na>
401445766,2022,1,2022-09-03 16:00:00+00:00,SUNY Morrisville,Kean,10.0,0.0,<na>
401431015,2022,1,2022-09-03 16:00:00+00:00,Southwestern University,California Lutheran University,7.0,37.0,<na>
401432740,2022,1,2022-09-03 16:00:00+00:00,Allegheny,Union (NY),27.0,42.0,<na>
401432616,2022,1,2022-09-03 16:00:00+00:00,Ohio Wesleyan,Otterbein,13.0,21.0,<na>
401432551,2022,1,2022-09-03 16:00:00+00:00,Bridgewater State,Ithaca College,14.0,51.0,<na>
401431984,2022,1,2022-09-03 16:00:00+00:00,Ohio Dominican,Findlay,28.0,14.0,<na>
401450146,2022,1,2022-09-03 16:00:00+00:00,Plymouth State,Castleton,20.0,7.0,<na>
401405067,2022,1,2022-09-03 16:00:00+00:00,Michigan,Colorado State,51.0,7.0,<na>
401405062,2022,1,2022-09-03 16:00:00+00:00,Iowa,South Dakota State,7.0,3.0,<na>
401411095,2022,1,2022-09-03 16:00:00+00:00,App State,North Carolina,61.0,63.0,<na>
401432790,2022,1,2022-09-03 16:00:00+00:00,Delaware Valley,Westminster (PA),22.0,8.0,<na>
401435118,2022,1,2022-09-03 16:00:00+00:00,Cortland,Wittenberg,48.0,28.0,<na>
401438614,2022,1,2022-09-03 16:00:00+00:00,Salve Regina,Norwich,7.0,0.0,<na>
401432518,2022,1,2022-09-03 16:00:00+00:00,Wayland Baptist,Hardin-Simmons,14.0,79.0,<na>
401431050,2022,1,2022-09-03 16:00:00+00:00,UMass Dartmouth,Husson,35.0,14.0,<na>
401404147,2022,1,2022-09-03 16:00:00+00:00,UConn,Central Connecticut,28.0,3.0,<na>
401428336,2022,1,2022-09-03 16:00:00+00:00,Robert Morris,Dayton,20.0,22.0,<na>
401431067,2022,1,2022-09-03 16:00:00+00:00,Albion,Carthage,52.0,0.0,<na>
401405066,2022,1,2022-09-03 16:00:00+00:00,Maryland,Buffalo,31.0,10.0,<na>
401405069,2022,1,2022-09-03 16:00:00+00:00,Boston College,Rutgers,21.0,22.0,<na>
401441936,2022,1,2022-09-03 16:00:00+00:00,Brockport,Framingham State,27.0,7.0,<na>
401415611,2022,1,2022-09-03 16:00:00+00:00,Navy,Delaware,7.0,14.0,<na>
401411096,2022,1,2022-09-03 16:00:00+00:00,East Carolina,NC State,20.0,21.0,<na>
401403865,2022,1,2022-09-03 16:00:00+00:00,Texas A&M,Sam Houston,31.0,0.0,<na>
401433013,2022,1,2022-09-03 16:00:00+00:00,Assumption,Kutztown University,3.0,0.0,<na>
401431029,2022,1,2022-09-03 16:00:00+00:00,Case Western Reserve,Johns Hopkins University,14.0,54.0,<na>
401431403,2022,1,2022-09-03 16:00:00+00:00,Marist,Georgetown,12.0,43.0,<na>
401430960,2022,1,2022-09-03 16:00:00+00:00,Marietta,Dubuque,14.0,13.0,<na>
401432529,2022,1,2022-09-03 16:00:00+00:00,College Of New Jersey,Moravian,31.0,13.0,<na>
401422987,2022,1,2022-09-03 16:30:00+00:00,Lafayette,Sacred Heart,6.0,0.0,<na>
401411100,2022,1,2022-09-03 16:30:00+00:00,Virginia,Richmond,34.0,17.0,<na>
401431206,2022,1,2022-09-03 17:00:00+00:00,Kalamazoo,Oberlin,21.0,14.0,<na>
401431255,2022,1,2022-09-03 17:00:00+00:00,Rockford,Beloit,41.0,14.0,<na>
401431194,2022,1,2022-09-03 17:00:00+00:00,Ohio Northern,Alma,13.0,16.0,<na>
401441262,2022,1,2022-09-03 17:00:00+00:00,Montclair State,Thiel,27.0,6.0,<na>
401479976,2022,1,2022-09-03 17:00:00+00:00,Kentucky State,Delta State,10.0,33.0,<na>
401437201,2022,1,2022-09-03 17:00:00+00:00,Alfred State,Misericordia,17.0,14.0,<na>
401431143,2022,1,2022-09-03 17:00:00+00:00,Depauw,Rose-Hulman,17.0,14.0,<na>
401431150,2022,1,2022-09-03 17:00:00+00:00,Lycoming,Susquehanna,16.0,45.0,<na>
401433022,2022,1,2022-09-03 17:00:00+00:00,Post University,Lock Haven University,34.0,35.0,<na>
401432772,2022,1,2022-09-03 17:00:00+00:00,Grove City College,Juniata College,63.0,6.0,<na>
401433397,2022,1,2022-09-03 17:00:00+00:00,Rensselaer,Dickinson (PA),14.0,7.0,<na>
401432671,2022,1,2022-09-03 17:00:00+00:00,Washington & Jefferson,John Carroll University,35.0,26.0,<na>
401438554,2022,1,2022-09-03 17:00:00+00:00,Augustana (IL),Rhodes College,34.0,28.0,<na>
401438672,2022,1,2022-09-03 17:00:00+00:00,Gettysburg,Bridgewater (VA),14.0,29.0,<na>
401430951,2022,1,2022-09-03 17:00:00+00:00,Coe College,Cornell College (IA),56.0,7.0,<na>
401438685,2022,1,2022-09-03 17:00:00+00:00,Widener,Rowan,20.0,42.0,<na>
401445793,2022,1,2022-09-03 17:00:00+00:00,William Paterson,Western Connecticut St,28.0,7.0,<na>
401459907,2022,1,2022-09-03 17:00:00+00:00,Hartwick,SUNY Maritime,31.0,10.0,<na>
401441945,2022,1,2022-09-03 17:00:00+00:00,Keystone,Wilkes,21.0,48.0,<na>
401435131,2022,1,2022-09-03 17:00:00+00:00,McDaniel College,Catholic,27.0,37.0,<na>
401439518,2022,1,2022-09-03 17:00:00+00:00,St John Fisher University,Buffalo State,62.0,21.0,<na>
401431866,2022,1,2022-09-03 17:00:00+00:00,ERSKINE,UFTL,49.0,2.0,<na>
401431551,2022,1,2022-09-03 17:00:00+00:00,Northwood (MI),Kentucky Wesleyan,55.0,13.0,<na>
401415209,2022,1,2022-09-03 17:00:00+00:00,Air Force,Northern Iowa,48.0,17.0,<na>
401431840,2022,1,2022-09-03 17:00:00+00:00,Brevard College,Shorter,6.0,45.0,<na>
401438225,2022,1,2022-09-03 17:00:00+00:00,Franklin Pierce,Edinboro University,7.0,10.0,<na>
401431525,2022,1,2022-09-03 17:00:00+00:00,Truman State,Davenport,19.0,20.0,<na>
401423136,2022,1,2022-09-03 17:00:00+00:00,Butler,St. Thomas University (Fl),31.0,26.0,<na>
401431202,2022,1,2022-09-03 17:00:00+00:00,Hope College,Aurora,38.0,34.0,<na>
401433049,2022,1,2022-09-03 17:00:00+00:00,West Virginia State,Shippensburg,29.0,6.0,<na>
401432110,2022,1,2022-09-03 17:00:00+00:00,Emory & Henry College,Concord University,20.0,27.0,<na>
401429850,2022,1,2022-09-03 17:00:00+00:00,Bowie State,New Haven,27.0,20.0,<na>
401445128,2022,1,2022-09-03 17:00:00+00:00,St. Lawrence,Endicott College,0.0,27.0,<na>
401443324,2022,1,2022-09-03 17:00:00+00:00,Bethany (WV),Hiram College,26.0,16.0,<na>
401432543,2022,1,2022-09-03 17:00:00+00:00,Gallaudet,Waynesburg,14.0,52.0,<na>
401431274,2022,1,2022-09-03 17:00:00+00:00,Ripon,St. Norbert,13.0,10.0,<na>
401432581,2022,1,2022-09-03 17:00:00+00:00,Kenyon,Bluffton,33.0,26.0,<na>
401432726,2022,1,2022-09-03 17:00:00+00:00,Methodist,Shenandoah,10.0,27.0,<na>
401432623,2022,1,2022-09-03 17:00:00+00:00,Wabash College,Hampden-Sydney,52.0,48.0,<na>
401430968,2022,1,2022-09-03 17:00:00+00:00,Luther,Presentation,6.0,29.0,<na>
401432817,2022,1,2022-09-03 17:00:00+00:00,Sewanee,St. Scholastica,50.0,0.0,<na>
401439531,2022,1,2022-09-03 17:00:00+00:00,Saint Vincent,Stevenson,21.0,25.0,<na>
401431059,2022,1,2022-09-03 17:30:00+00:00,Coast Guard,Biddeford,10.0,17.0,<na>
401432680,2022,1,2022-09-03 17:30:00+00:00,University of Mount Union,Defiance College,65.0,0.0,<na>
401431136,2022,1,2022-09-03 17:30:00+00:00,Mount St. Joseph,Baldwin Wallace,31.0,28.0,<na>
401431821,2022,1,2022-09-03 18:00:00+00:00,Walsh,Tiffin,0.0,42.0,<na>
401431117,2022,1,2022-09-03 18:00:00+00:00,Olivet College,Franklin,35.0,31.0,<na>
401420822,2022,1,2022-09-03 18:00:00+00:00,Youngstown State,Duquesne,31.0,14.0,<na>
401432510,2022,1,2022-09-03 18:00:00+00:00,Central College,St. Olaf,44.0,13.0,<na>
401431077,2022,1,2022-09-03 18:00:00+00:00,Elmhurst,Wisconsin-River Falls,0.0,63.0,<na>
401432793,2022,1,2022-09-03 18:00:00+00:00,Maryville College (TN),Berry College,24.0,31.0,<na>
401435059,2022,1,2022-09-03 18:00:00+00:00,Millikin,Greenville,28.0,14.0,<na>
401430996,2022,1,2022-09-03 18:00:00+00:00,Texas Lutheran,Howard Payne,45.0,59.0,<na>
401430975,2022,1,2022-09-03 18:00:00+00:00,Eureka College,Nebraska Wesleyan,6.0,31.0,<na>
401431298,2022,1,2022-09-03 18:00:00+00:00,Lake Forest College,Wisconsin-Lutheran,42.0,7.0,<na>
401435346,2022,1,2022-09-03 18:00:00+00:00,Wisconsin-Oshkosh,East Texas Baptist University,52.0,13.0,<na>
401432514,2022,1,2022-09-03 18:00:00+00:00,Wisconsin-Eau Claire,Loras College,30.0,27.0,<na>
401431293,2022,1,2022-09-03 18:00:00+00:00,Knox College,Westminster College (MO),26.0,0.0,<na>
401404057,2022,1,2022-09-03 18:00:00+00:00,Iowa State,Southeast Missouri State,42.0,10.0,<na>
401431246,2022,1,2022-09-03 18:00:00+00:00,Bethel (MN),Pacific Lutheran,41.0,9.0,<na>
401433408,2022,1,2022-09-03 18:00:00+00:00,McMurry,Birmingham-Southern,9.0,26.0,<na>
401425513,2022,1,2022-09-03 18:00:00+00:00,Delaware State,Lincoln (PA),34.0,0.0,<na>
401413214,2022,1,2022-09-03 18:00:00+00:00,Jacksonville State,Davidson,35.0,17.0,<na>
401445818,2022,1,2022-09-03 18:00:00+00:00,Bloomsburg,Stonehill,30.0,33.0,<na>
401431318,2022,1,2022-09-03 18:00:00+00:00,Concordia University Chicago,Chicago,14.0,34.0,<na>
401432560,2022,1,2022-09-03 18:00:00+00:00,Martin Luther,Concordia-Wisconsin,14.0,35.0,<na>
401432810,2022,1,2022-09-03 18:00:00+00:00,Hendrix College,Austin,20.0,0.0,<na>
401432975,2022,1,2022-09-03 18:00:00+00:00,Minot State,Winona State,10.0,24.0,<na>
401435103,2022,1,2022-09-03 18:00:00+00:00,Saint John's (MN),Wisconsin-Whitewater,24.0,10.0,<na>
401403971,2022,1,2022-09-03 18:30:00+00:00,UCLA,Bowling Green,45.0,17.0,<na>
401431579,2022,1,2022-09-03 19:00:00+00:00,Lake Erie,Hillsdale,31.0,35.0,<na>
401413333,2022,1,2022-09-03 19:00:00+00:00,Montana,Northwestern State,47.0,0.0,<na>
401438680,2022,1,2022-09-03 19:00:00+00:00,Willamette,Pomona Pitzer,21.0,44.0,<na>
401405063,2022,1,2022-09-03 19:30:00+00:00,Nebraska,North Dakota,38.0,17.0,<na>
401415211,2022,1,2022-09-03 19:30:00+00:00,Wyoming,Tulsa,40.0,37.0,<na>
401403967,2022,1,2022-09-03 19:30:00+00:00,San Diego State,Arizona,20.0,38.0,<na>
401426541,2022,1,2022-09-03 19:30:00+00:00,Oklahoma,UTEP,45.0,13.0,<na>
401403855,2022,1,2022-09-03 19:30:00+00:00,Arkansas,Cincinnati,31.0,24.0,<na>
